Request-GoodsServices,PsychiatricNeed
Request-GoodsServices,Equipment
Request-GoodsServices,ShelterNeeded
Request-GoodsServices,Vehicles
Request-SearchAndRescue,SelfRescue
Request-SearchAndRescue,OtherRescue
Request-InformationWanted,PersonsNews
Request-InformationWanted,MissingPersons
Request-InformationWanted,EventStatus
CallToAction-Volunteer,RegisterNow
CallToAction-FundRaising,DonateMoney
CallToAction-FundRaising,DonateGoods
CallToAction-FundRaising,PromoteFundRaising
CallToAction-MovePeople,EvacuateNow
CallToAction-MovePeople,GatherAt
Report-FirstPartyObservation,Group/IndividualMovement
Report-FirstPartyObservation,PeopleEvacuating
Report-FirstPartyObservation,DamageObserved
Report-FirstPartyObservation,CollapsedStructure
Report-FirstPartyObservation,ExplosionDamage
Report-FirstPartyObservation,RoadBlocked
Report-FirstPartyObservation,CompromisedBridge
Report-FirstPartyObservation,CommunicationLinesDown
Report-ThirdPartyObservation,Group/IndividualMovement
Report-ThirdPartyObservation,PeopleEvacuating
Report-ThirdPartyObservation,DamageObserved
Report-ThirdPartyObservation,CollapsedStructure
Report-ThirdPartyObservation,ExplosionDamage
Report-ThirdPartyObservation,RoadBlocked
Report-ThirdPartyObservation,CompromisedBridge
Report-ThirdPartyObservation,CommunicationLinesDown
Report-Weather,Current
Report-Weather,Forecast
Report-EmergingThreats,BuildingsAtRisk
Report-EmergingThreats,PowerOutage
Report-EmergingThreats,UnexplodedBomb
Report-EmergingThreats,PeopleNotEvacuating
Report-EmergingThreats,FoodShortage
Report-EmergingThreats,InfectiousHumanDisease
Report-EmergingThreats,FuelShortage
Report-EmergingThreats,ContaminatedWaterSupply
Report-EmergingThreats,ContaminatedWater
Report-EmergingThreats,TheftOfAid
Report-EmergingThreats,Looting
Report-EmergingThreats,PriceGouging
Report-EmergingThreats,IDPConcentration
Report-EmergingThreats,WaterShortage
Report-EmergingThreats,SecurityConcern
Report-SignificantEventChange,PeopleTrapped
Report-SignificantEventChange,UnexplodedBombFound
Report-SignificantEventChange,UnexplodedBomb
Report-SignificantEventChange,IndiscriminateShooting
Report-SignificantEventChange,GroupViolence
Report-SignificantEventChange,HostageTaken
Report-SignificantEventChange,MedicalEmergency
Report-MultimediaShare,Video
Report-MultimediaShare,Images
Report-MultimediaShare,Map
Report-ServiceAvailable,HospitalOperating
Report-ServiceAvailable,ShelterOffered
Report-ServiceAvailable,WaterDistributionPoint
Report-ServiceAvailable,FoodDistributionPoint
Report-Factoid,LandDevastated
Report-Factoid,InjuriesCount
Report-Factoid,KilledCount
Report-Factoid,NumberDisplacedPeople
Report-Factoid,NumberOfAssailants
Report-Factoid,ShooterCount
Report-Factoid,DamageCost
Report-Official,OfficialStatement
Report-Official,RegionalWarning
Report-Official,PublicAlert
Report-Official,PressRelease
Other-GenericNews,NewsHeadline
Other-GenericNews,SelfPromotion
Other-Sentiment,Sadness
Other-Sentiment,Hope
Other-Sentiment,Support
Other-Sentiment,Wellwishing
Other-Discussion,Causes
Other-Discussion,Blame
Other-Discussion,Rumors
Other-Irrelevant,Irrelevant
