"YouTube prankster arrested after livestreaming fake bomb threat at University of Washington, police say",http://www.foxnews.com/us/2018/06/01/youtube-prankster-arrested-after-livestreaming-fake-bomb-threat-at-university-washington-police-say.html,"












                                    YouTuber ""Arab Andy"" was arrested after he livestreamed a fake bomb threat at the University of Washington.
                                    
                                         (YouTube)
                                    
                                



A man believed to be a YouTube prankster who goes by the name “Arab Andy” was arrested Thursday after he livestreamed a fake bomb threat inside a classroom at the University of Washington in Seattle, police said.






Officials said the unidentified man entered the classroom holding up a cellphone and played a recording message that said: “C4 has been successfully activated. Bomb detonation countdown successfully started.”
Click on Detroit reported the YouTuber, who also goes by the name “ISIS Poseidon,” was recording his every movement on YouTube Live and Twitch. Police did not confirm the man was broadcasting live.

The occupants in the room fled the classroom before loud explosion noises were heard from the recording. The fire alarm was activated by somebody in the classroom before University of Washington Police responded to the scene, authorities said in a press release.
THIRD PERSON ARRESTED IN DISAPPEARANCE OF WASHINGTON GIRL, 15
Police arrested the man on charges of making a bomb threat and discovered in an investigation that it was a prank and “there was no device on him or left in the room. His name has not been released.



“We were in a reception in our conference room, listening to our chair talk about our year’s worth of stuff,"" a faculty member told The Daily, the school’s newspaper.
HAWAII VOLCANO PROMPTS NEW WARNING – HEED EVACUATION ORDER OR FACE ARREST
""Then this man who was about six-foot-one comes in the doorway and says, ‘I’m sorry I’m late,’ and I didn’t recognize him, so I say, 'Are you supposed to be here?'"" the staffer continued. The faculty member said the suspect played the fake bomb threat recording.
Students and faculty told Q13 Fox that they waited more than an hour to get the all-clear to head back inside the building.
The International Business Times reported “Arab Andy” has three YouTube channels with a few thousand subscribers. The subscribers can donate money to “Arab Andy” during his livestreams. YouTube removed the livestream from its website for violating its terms of service.



















"
Lin-Manuel Miranda has celebs singing 'Hamilton' for charity,http://www.foxnews.com/us/2017/06/28/lin-manuel-miranda-has-celebs-singing-hamilton-for-charity.html,"






NEW YORK –  Lin-Manuel Miranda has Hollywood singing lyrics from his hit musical, ""Hamilton,"" in order to raise money for a coalition of nonprofits focused on immigration.






Celebrity participants in Miranda's #Ham4All challenge include Ben Stiller, Kelly Clarkson and Golden State Warriors star Stephen Curry. The challenge calls for participants to donate money and to take a video of themselves singing their favorite ""Hamilton"" song and post it to social media. Money raised through the challenge goes toward Miranda's Immigrants: We Get the Job Done Coalition.
Miranda also released a video for ""Immigrants (We Get the Job Done)"" on Wednesday. The track takes its name from a line in the musical and features ""The Night Of"" star Riz Ahmed, along with rappers K'naan, Residente and Snow Tha Product.


"
Chip Gaines shaves his head for charity,http://www.foxnews.com/entertainment/2017/11/08/chip-gaines-shaves-his-head-for-charity.html,"





close










Chip and Joanna Gaines on ending 'Fixer Upper'
HGTV stars open up about their relationship.




Chip Gaines said he was going to cut his hair off to raise money for St. Jude Children's Research Hospital, and the “Fixer Upper” star has stayed true to his word and shaved his head entirely. 






His wife, Joanna Gaines, shared a photo on Facebook on Wednesday night of her HGTV star hubby’s newly shaved head.
She wrote, “We are leaving Memphis changed. Kiddos of St. Jude Children's Research Hospital we go with your faces on our minds and your stories in our hearts. Thank you for letting us be a part of your home at Target House. We are cheering you on every step of the way.”




Last week, Chip wrote on Instagram that he was asking his fans to donate money to St. Jude’s and he would cut – or even shave – his head depending on how much was raised.
“Next week, Jo and I are visiting the beautiful kids at Target House with St. Jude Children's Research Hospital in Memphis. No family ever pays @StJudefor treatment, travel or food — so basically, we want to bring them a giant check from YOU to help cover costs — lets come together to do something big to bless these kiddos.”
He explained, “the more money we raise over the next FOUR days, the shorter my hair goes.”

    It’s come to my attention that most of you hate my current hairstyle. But how MUCH do you hate it? Now’s the time to put your money where your mouth is. ⠀ ⠀ So here's the deal: Next week, Jo and I are visiting the beautiful kids at Target House with St. Jude Children's Research Hospital in Memphis. No family ever pays @StJude for treatment, travel or food—so basically, we want to bring them a giant check from YOU to help cover costs—lets come together to do something big to bless these kiddos. ⠀ ⠀ Donate to @StJude through the link in my profile, and the more money we raise over the next FOUR days, the shorter my hair goes. That's a promise. And, who knows, maybe if you really exceed my expectations...I'll buzz it all off. #OperationHaircut A post shared by Chip Gaines (@chipgaines) on Nov 2, 2017 at 11:57am PDT





Chip and Joanna Gaines recently announced the current season of their hit HGTV show would be the last. They have said they are taking a break from “Fixer Upper” to focus on other ventures.   



















"
"Jimmy Fallon, 'Tonight Show' pledge $1M to J.J. Watt's Hurricane Harvey relief foundation",http://www.foxnews.com/entertainment/2017/09/06/jimmy-fallon-tonight-show-pledge-1m-to-j-j-watts-hurricane-harvey-relief-foundation.html,"












                                    Jimmy Fallon and “The Tonight Show” pledged $1 million to J.J. Watt’s Hurricane Harvey relief fund on Tuesday, Aug. 5, 2017.
                                    
                                         (AP)
                                    
                                



""Tonight Show"" host Jimmy Fallon announced Tuesday that his program has pledged $1 million to J.J. Watt’s Houston Flood Relief Fund to help the victims of Hurricane Harvey.






Fallon, 42, announced the donation during a heartfelt monologue where he recognized the victims of the hurricane and how people came together to help one another.
RACHAEL RAY DONATES $1 MILLION TO ANIMALS AFFECTED BY HARVEY

""We saw communities banding together. Neighbors helping neighbors. Strangers helping strangers. So many heroes, people like Mattress Mack, who opened up his stores and showrooms for those who needed shelter. The group of people who formed a human chain to save a man from a flooded SUV. And J.J. Watt from the Houston Texans, who has raised over $18 million dollars to provide food, water, and supplies to the victims,” Fallon said.

""And I'm proud to say that our show, 'The Tonight Show,' is donating one million dollars to J.J.’s fund,"" Fallon said. ""Thank you, J.J.""
HURRICANE HARVEY: STARS REACT, DONATE MONEY IN SUPPORT OF RELIEF EFFORTS



Fallon also had Victoria White, Marquist Taylor and the Houston gospel choir on the show to sing “Lean on Me.” A video of White and Taylor singing to the storm’s victims at shelters went viral.
Watt’s relief fund has raised over $21 million for the victims of the storm. On Sept. 12, a benefit to raise money for the storm’s victims has been announced. The “Hand in Hand: A Benefit for Hurricane Harvey” will feature Beyonce, Oprah Winfrey and Julia Roberts.



















"
Trump border wall crowdfunding possible under Tennessee lawmaker's 'trust fund' bill,http://www.foxnews.com/politics/2018/05/21/trump-border-wall-crowdfunding-possible-under-tennessee-lawmakers-trust-fund-bill.html,"





close





Video





Trump's border wall by the numbers
President Donald Trump's border wall is constantly in the headlines. What are some of the facts and figures behind it?




Those who want to see President Trump’s border wall built may get a chance to help fund the project if a recently introduced bill is passed.






The legislation, introduced by Rep. Diane Black, R-Tenn., last week, would create a “border wall trust fund.” People could donate any amount of money to it, with the funds specifically designated for “whatever it takes to build the wall” -- from supplies to salaries. It would be overseen by the Treasury Department, according to Black.
“Real immigration reform cannot be achieved without a secure border -- President Trump has been clear about this since day one,” Black, a member of the House Budget Committee, said in a statement. “The most important job of the federal government is the safety and security of the American people, and if citizens in our country wish to contribute to this effort, they absolutely should be given the opportunity.”

In an interview with Fox News, Black said while anyone can donate money to the U.S. Treasury now, this trust fund would ensure donations would specifically go toward the construction of the border wall.
“I support President Trump in building the wall. It’s going to take big funds to do that,” Black said, adding that she doesn’t believe Congress has done enough in terms of allocating funding for the wall.
 Border Wall Trust Fund Act by Kaitlyn on Scribd
Black stressed that the trust fund wouldn’t be the first time the government used crowdfunding to complete a project. She said the fund could be patterned after the private donations used to construct the Washington Monument.



Created in 1833, the Washington National Monument Society fundraised to begin construction of the Washington Monument. The society was given land, raised money and hired architect Robert Mills to design the memorial. However, the group ran out of money, and construction of the memorial was stalled for more than 20 years until Congress took it over, according to the National Park Service.
Corporations, including Target, also paved the way monetarily for restorations to the monument beginning in 1996, according to the National Park Service.
Black, who is running for governor in Tennessee, said she’s already heard from a number of her constituents who support the idea of a public trust fund. If established, Black said she and her husband would be first to donate.
In March, Trump signed a $1.3 trillion omnibus spending bill that included only $1.6 billion for border measures -- much of which is for repairs to already existing fencing. House Speaker Paul Ryan, R-Wis., and the White House said the spending bill provided for 100 miles of border construction; however, it specifically ruled out any new prototypes for the wall such as the ones Trump visited in California earlier this year.
RJ Hauman, government relations director at the Federation for American Immigration Reform (FAIR), blamed Democrats for the lack of border funding, including in the spending package. He told Fox News that Black’s bill “would provide a unique funding source for the president’s signature campaign promise.”  
Heather Douglass, a spokeswoman for Black, told Fox News, ""We’re hoping to see [the bill] go through to the president’s desk.""
Fox News’ Adam Shaw contributed to this report.

Kaitlyn Schallhorn is a Reporter for Fox News. Follow her on Twitter @K_Schallhorn.




















"
JJ Watt fundraiser for Harvey victims raises over $18 million,http://www.foxnews.com/us/2017/09/03/jj-watt-fundraiser-for-harvey-victims-raises-over-18-million.html,"












                                    Aug. 9: J.J. Watt started a fundraiser for Harvey victims.
                                    
                                         (Reuters)
                                    
                                



J.J. Watt, the star Houston Texans defensive end, has raised more than $18 million for Harvey victims since creating the fundraiser last weekend.






As donations earlier in the week poured in, Watt continued to raise the goal — which began at $200,000 one week ago — hit $20 million as of Sunday evening. 
In a tweet, Watt showed a warehouse full of packages he said would be delivered to those in need.


Quick update of where we're at right now... pic.twitter.com/a105oYRv3A— JJ Watt (@JJWatt) September 3, 2017


""I just wanted to make sure you guys see what’s going on, and make sure that you know that this stuff’s going directly to the people of Houston,"" Watt said in the video.

This is what we'll be distributing today pic.twitter.com/YVyOC4jRaj— JJ Watt (@JJWatt) September 3, 2017


According to the fundraising page, hosted by crowdfunding site YouCaring, the millions of dollars raised for victims of Harvey as part of Watt's fundraiser have donated by more than 170,000 donors.
Watt said that he couldn't help but want to help in the recovery process.



HURRICANE HARVEY: STARS REACT, DONATE MONEY IN SUPPORT OF RELIEF EFFORTS
“It's very tough to watch our city get hit by such a bad storm and not be there to help, not be there to help with the recovery, not be there to help with the process. It's very tough so what I do want to do is start a fundraiser,"" Watt said in a video.
""Humanity is incredible, the positive vibes are unbelievable,"" Watt said. ""Houston, we're all thinking of you. The whole world is wishing you the best. Stay strong, we all got your back.""


















"
Denny's patron picks up $400 check to thank California firefighters for battling wildfires,http://www.foxnews.com/food-drink/2017/07/12/dennys-patron-picks-up-400-check-to-thank-california-firefighters-for-battling-wildfires.html,"












                                    A good Samaritan picked up the tab for hungry firefighters at Denny's.
                                    
                                         (iStock)
                                    
                                



Sometimes it pays to be a hero.






A flock of firefighters who had been battling the raging California wildfires were eating at a Denny’s restaurant when another patron decided to show her appreciation.
“While eating, an anonymous woman told the Denny’s staff that she wanted to buy all of the firefighter’s meals,” the Colton Fire Department posted to Facebook.

With about 25 firefighters dining at the time, the steep bill came out to $405, including tip. The kind woman not only paid the bill, but also shelled out $100 to treat the crew to dessert.



The fire department’s spokesman Capt. Tom DeBellis said these acts of kindness are not uncommon in the small Californian community.
“It happens all the time,” DeBellis told the San Bernardino County Sun. “More so when we’re on big fires. People just anonymously donate money to cover the bill. They want to do what they can to help.”



The Colton Fire Department thanked the anonymous citizen for her “generous show of support.”
“We are all honored to serve the citizens of our communities,” the department wrote.
This article originally appeared on the New York Post.



















"
Hurricane Harvey victims: How you can help,http://www.foxnews.com/entertainment/2017/09/06/hurricane-harvey-victims-how-can-help.html,"












Here is what you could do to help the victims of the storm:






Volunteer at sheltersThe American Red Cross in Texas has asked people to volunteer. The office announced on Friday that it would be training volunteers at their shelters. The Salvation Army also announced it would be accepting volunteers for their shelters.Austin Disaster Relief (ADR) said their Hope Family Thrift Store was accepting donations for new socks, underwear, cleaning supplies, blankets, toiletries and pillows. The foundation said they have enough clothing to provide to the victims.
Donate cashThe Red Cross and Salvation Army have asked for donations as the groups provide water and shelters to the victims of the storm.""Right now the best thing people can do is donate money,"" said Katrina Farmer, a director with the American Red Cross. ""This is going to be an expensive disaster.""  

To donate, visit the American Red Cross here.
To donate to the Salvation Army, click here.
Donate Blood/Diapers""Diapers are not provided by disaster relief agencies,"" the Texas Diaper Bank said on Facebook. The agency has asked people to donate diapers to families displaced by the storm.



The South Texas Blood and Tissue Center said they were desperate for blood donations ahead of the storm. The agency specifically asked for O negative and O positive blood. The center asked people in the area to donate. 
Save the ChildrenIndividuals can support Save the Children’s response efforts around the storm by visiting savethechildren.org or by texting Hurricane to 20222 to donate $25 to the Harvey Children’s Relief Fund.Support for the fund, the charity said, will ""help us protect vulnerable children and provide desperately needed relief to families.""
Samaritan's PurseSamaritan's Purse has sent hundreds of volunteers to some of the worst hit areas, fixing damaged drywall, removing flooring, covering roofs with tarp and clearing debris.
To volunteer or donate to the organization's Hurricane Harvey relief efforts, go to samaritanspurse.org.
The Associated Press contributed to this report.


















"
"Want to defeat lazy, corrupt and out-of-touch politicians in both parties? Here's what will really work",http://www.foxnews.com/opinion/2018/06/28/want-to-defeat-lazy-corrupt-and-out-touch-politicians-in-both-parties-heres-what-will-really-work.html,"












                                      
                                    
                                         (FILE)
                                    
                                



This year, millions of Americans have voted in congressional primaries and runoffs – including Tuesday’s contests in New York, Colorado, Maryland, Mississippi, Oklahoma, South Carolina and Utah.






These voters, who comprised just 15 percent of the eligible electorate in the last midterm election season, are wasting their time.   
Thus far, 277 of the 280 incumbents running for re-election this year have won their primaries. And 121 of those incumbents ran unchallenged.

One might assume that incumbents are nearly invincible because they pay attention to their constituents. Even though 8 in 10 Americans are ""dissatisfied"" with Congress, we mostly love our own representatives. Or so the thinking goes.
But this narrative breaks down under scrutiny. In April, a Gallup poll found that only half of voters believed their representative deserved to be re-elected.
With such middling approval ratings, we'd expect dozens of incumbents to lose their seats each election cycle. Yet they don't – mostly thanks to generous support from super PACs, which spend millions of dollars to prop up incumbents and smear challengers. Incumbents return the favor by voting for legislation that benefits these mega-donors.



Super PACs, formally known as ""independent expenditure-only committees,"" became an electoral juggernaut after the Supreme Court's 2010 Citizens United decision.
The Supreme Court ruled that corporations, political parties and individuals can donate unlimited funds to super PACs so long as those PACs remain ""independent"" – in other words, they can't coordinate directly with candidates or directly donate money. They can, however, spend tens of millions of dollars on advertisements and get-out-the-vote efforts.
The ruling has been a godsend for incumbents. During the most recent midterm election cycle, super PACs spent nearly twice as much money promoting incumbent House members as they did promoting challengers. This cycle, more than 92 percent of all PAC spending has gone to incumbents.
Unsurprisingly, most PAC money comes from corporations and ultra-wealthy donors. During the 2016 primary season, nearly half of the $600 million in super PAC donations came from fewer than 50 individual donors. So far this cycle, just 10 wealthy donors have given over $76 million to super PACS. That figure will skyrocket as the November elections draw closer.
Politicians are desperate to keep this money flowing. They no longer care what their constituents believe – they're completely beholden to their donors. In fact, the bottom 90 percent of American income earners have barely any influence over government decisions, according to a joint Northwestern-Princeton University study of about 2,000 public opinion surveys.
Many Americans support campaign finance reform to get big money out of politics. But with super PACs protected by the Citizens United ruling and Congress in no mood to turn off the cash spigot, the chances for meaningful reform look slim.
Party committees aren't helping either. Both sides discourage challengers from within, under the premise that competition disrupts party unity and wastes resources.
Handwringing and complaining about money in politics isn’t the answer. It's time for voters to fight fire with fire.
Small-dollar donors can't move the needle on their own. No politician will notice an individual contribution of $20, $50, or even $200. But in aggregate, these small-dollar donors are immensely influential.
Consider the 2016 presidential election. Sen. Bernie Sanders' campaign and various fundraising committees raised nearly $230 million and almost took down a heavily-favored Hillary Clinton for the Democratic presidential nomination. More than half of those funds came from donations under $200. The average donation? Less than $30.
Or look at Donald Trump's campaign, which raised more than $86 million from small-dollar donors. Those donations accounted for two-thirds of his total fundraising – a higher percentage than President Obama enjoyed in 2008 and 2012.
By banding together financially, small-dollar donors can sway federal elections. And they can do so via the preferred vehicle of big-dollar donors – super PACs.
Super PACs sound nefarious. But they're just legal entities for raising and spending political contributions. Anyone can set up a super PAC. If fed-up voters unite behind a handful of such organizations, they could defeat lazy, corrupt and out-of-touch incumbents in both parties.
The average incumbent member of the House has raised just over $1 million this election cycle. If just 5,000 constituents contributed $200 to a super PAC opposed to that incumbent's candidacy, they could neutralize that fundraising advantage.
Right now, super PACs are a tool for the wealthy and well-connected. They needn't be. With a modicum of organization, everyday voters could transform super PACs into the swamp's worst nightmare.

Norbert Richter is the founder of Fire Your Congressman PAC.




















"
Kim Kardashian goes off on Kanye collaborator for saying he abandoned his mom's Chicago charity,http://www.foxnews.com/entertainment/2018/05/27/kim-kardashian-goes-off-on-kanye-collaborator-for-saying-abandoned-his-moms-chicago-charity.html,"












                                    FILE PHOTO - Kim Kardashian and Kanye West arrive at the 2016 MTV Video Music Awards in New York, U.S., August 28, 2016. REUTERS/Eduardo Munoz/File Photo - S1BEUETWGVAA
                                    
                                



Kim Kardashian got furious on Twitter while defending her husband, Kanye West, from allegations he abandoned a Chicago charity established in his late mother’s name.






The Twitter feud started when Kanye’s former collaborator, Rhymefest (real name Che Smith), accused him of no longer supporting Donda’s House, a charity which aims to help youth in Chicago. As People notes, Rhymefest responded to a diss track released by Drake by asking for his help funding the organization, which he’s run since Kanye put him in charge of it. He even evoked Kanye’s late mother in his plea for help.

I’m asking @Drake to help the part of Chicago Kanye has Abandoned! Please contact @DondasHouse— Rhymefest (@RHYMEFEST) May 26, 2018


The tweets quickly caught Kardashian-West’s attention, who went on a rant about Rhymefest that accused him of overleveraging his relationship to the rapper.

“U haven’t been right since u got kicked out of the studio in Hawaii wearing fake Yeezy’s @RHYMEFEST,” she wrote. “You’re over levergenging Kanye’s name & asked Kanye to donate money to u so stop w your fake community politics & lies. Truth is you haven’t been able to sustain the foundation.”

U haven’t been right since u got kicked out of the studio in Hawaii wearing fake Yeezy’s @RHYMEFEST 😂 You’re over levergenging Kanye’s name & asked Kanye to donate money to u so stop w your fake community politics & lies. Truth is you haven’t been able to sustain the foundation— Kim Kardashian West (@KimKardashian) May 26, 2018


“I saw you at our studio a few weeks ago so why didn’t you bring this up then @RHYMEFEST ? You were trying to get Kanye to listen to your sub par beats.  You have the audacity to use Kanye’s mom name to try to shead a negative light on Kanye.”

I saw you at our studio a few weeks ago so why didn’t you bring this up then @RHYMEFEST ? You were trying to get Kanye to listen to your sub par beats.  You have the audacity to use Kanye’s mom name to try to shead a negative light on Kanye.— Kim Kardashian West (@KimKardashian) May 26, 2018


“You better believe I will make it my mission to take Donda’s House from you and let my children run it the way it should be run!” she concluded.

You better believe I will make it my mission to take Donda’s House from you and let my children run it the way it should be run! @RHYMEFEST— Kim Kardashian West (@KimKardashian) May 26, 2018





Shortly after Kardashian-West’s response, Rhymefest released a statement of his own on Twitter. In it, he claimed that he did not seek out Kanye, but was asked to come help him on his latest album. He further alleges that the couple had been disinterested in the goings on of Donda’s House for many years.
“How can you criticize an organization that you’ve never physically been to OR that you’ve never even talked to the Executive Director or any of the team,” he wrote. “And lastly, I actually knew and was mentored by Dr. Donda West personally, and have met with and spoke to hundreds of her students and mentees who not only support the work that we are doing in Chicago, but compel it.”

Hey @KimKardashian good to hear from you. Here’s my response pic.twitter.com/dWvwZfr1b5— Rhymefest (@RHYMEFEST) May 27, 2018


Shortly after, Donda’s House released a statement announcing that it was changing its name.
“Due to recent events that have occurred over the last 48 hours, we have decided to no longer use the name Donda’s House Inc. This has been an incredibly difficult decision but the social media quotes from Kim Kardashian West, as well as the expressed interest of her family running the organization, has brought us to this decision.”

Please read the attached final statement regarding the future of @DondasHouse, effective immediately: @kanyewest & @KimKardashian. pic.twitter.com/aNVWbJ1h49— Donda's House, Inc. (@DondasHouse) May 27, 2018


A previous statement noted that the recent bad press surrounding Kanye, such as his now-infamous TMZ interview as well as tweets he posted in support of Donald Trump, hurt the organization's reputation and standing in the community.
On Sunday, Kardashian West took to Twitter once again to shed light on the situation from her point of view.
“Kanye and Donda started  a charity called Loop Dreams. When Donda passed, they changed the name to Donda’s House. Kanye paid Rhymefest a salary to run it. After several years of lack of performance from the organization and Kanye going through personal financial issues, he could no longer fund salaries. Rhymefest asked to take it over and Kanye agreed with no financial strings attached,” she wrote in a series of tweets. “Kanye gave his 'friend' an opportunity to run an organization on his own. So now that Kanye is being publicly shamed for not being involved makes no sense and,  at this exact time, just seems very calculated. 
""I have and will always applaud any efforts to give back to the community. To fight for justice and to help uplift the youth. But I will never tolerate someone who was close to Kanye who attempts to use his late mother’s name to publicly shame him while pretending to do good.”
The “Keeping Up With The Kardashians” star concluded saying, “I will always ride for my man!”



















"
