tiniskwerl,"#HirzFire #Shasta Co NE of #Redding/#CarrFire
FriAM&gt;FriPM 11,035+475&gt;11,510 acres
7%&gt;11% containment | Est 100% Sat Sep 1st
InciWeb:https://t.co/wf3nluxRS4
UpdateFriPM:https://t.co/9xtLRfyrgt
#CAFire #ShastaCounty",,Sat Aug 18 07:50:35 +0000 2018
NatlMutualAid,"RT @COWildfireInfo: #COFire Updates:

#GreenMountainFire: 53 acres, 100% containment.

#MoccasinMesaFire: 185 acres, 100% containment.

#Re…","#COFire Updates:

#GreenMountainFire: 53 acres, 100% containment.

#MoccasinMesaFire: 185 acres, 100% containment.

#RedCanyonFire: 5,722 acres, 100% containment.

#IndianValleyFire: 6,310 acres, 99% containment.... https://t.co/DqUh09rWNj",Sat Aug 18 06:58:38 +0000 2018
ScalesOSin,RT @LakesideFire: Our OES Engine 305 crew is assigned to the #MendocinoComplex in NorCal. @Cal_OES #StrikeTeam OES-6840A has been providing…,"Our OES Engine 305 crew is assigned to the #MendocinoComplex in NorCal. @Cal_OES #StrikeTeam OES-6840A has been providing #MutualAid throughout the state for 23 days. These fires are a total of 378,720 acres with 76% containment. #6840A #RanchFire #RiverFire https://t.co/l5WHkSBicz",Sat Aug 18 06:47:52 +0000 2018
Terilyn60,RT @LakesideFire: Our OES Engine 305 crew is assigned to the #MendocinoComplex in NorCal. @Cal_OES #StrikeTeam OES-6840A has been providing…,"Our OES Engine 305 crew is assigned to the #MendocinoComplex in NorCal. @Cal_OES #StrikeTeam OES-6840A has been providing #MutualAid throughout the state for 23 days. These fires are a total of 378,720 acres with 76% containment. #6840A #RanchFire #RiverFire https://t.co/l5WHkSBicz",Sat Aug 18 06:41:09 +0000 2018
KathrynBarker4,"RT @KRCR7: Morning #CarrFire update: Containment increased to 75% and the fire has burned 218,598 acres
https://t.co/vs76jpQa4i https://t.c…","Morning #CarrFire update: Containment increased to 75% and the fire has burned 218,598 acres
https://t.co/vs76jpQa4i https://t.co/PKkb9YUaYA",Sat Aug 18 05:43:59 +0000 2018
UTAH_RED_HAT,RT @dbwalto: @NotifyUtah @svfdchief Named the Rawhide fire. 100% contained at 9:30pm. 4.3 acres of Sage Brush on top of the Stockton sand b…,"@NotifyUtah @svfdchief Named the Rawhide fire. 100% contained at 9:30pm. 4.3 acres of Sage Brush on top of the Stockton sand bar. Fire was wind driven, but heavy rain assisted with the fast containment. No damage to any infrastructure.",Sat Aug 18 05:24:05 +0000 2018
NotifyUtah,RT @dbwalto: @NotifyUtah @svfdchief Named the Rawhide fire. 100% contained at 9:30pm. 4.3 acres of Sage Brush on top of the Stockton sand b…,"@NotifyUtah @svfdchief Named the Rawhide fire. 100% contained at 9:30pm. 4.3 acres of Sage Brush on top of the Stockton sand bar. Fire was wind driven, but heavy rain assisted with the fast containment. No damage to any infrastructure.",Sat Aug 18 05:07:28 +0000 2018
suryasrikrsna,"RT @ChristinaABC30: #FERGUSONFIRE: For the first time in 26 days, firefighters say they are optimistic about their progress. The Ferguson f…","#FERGUSONFIRE: For the first time in 26 days, firefighters say they are optimistic about their progress. The Ferguson fire is 94,992 acres with 43% containment. These helicopters were making drops between El Portal and Yosemite National Park. https://t.co/CBp0QrxSS7",Sat Aug 18 05:06:45 +0000 2018
dbwalto,"@NotifyUtah @svfdchief Named the Rawhide fire. 100% contained at 9:30pm. 4.3 acres of Sage Brush on top of the Stockton sand bar. Fire was wind driven, but heavy rain assisted with the fast containment. No damage to any infrastructure.",,Sat Aug 18 04:49:17 +0000 2018
JoyEdge1,RT @TMFPD: #BerryFire Update. Full containment expected tomorrow. One (1) outbuilding lost. Fire remains at 8 acres. TMF crews and regional…,#BerryFire Update. Full containment expected tomorrow. One (1) outbuilding lost. Fire remains at 8 acres. TMF crews and regional partners were on scene quickly to attack and knock down fire that could have caused significant loss and damage in a heavy wildland fuel area. https://t.co/aCexM7cYOZ,Sat Aug 18 04:33:26 +0000 2018
johnny12976,"RT @Sierra_NF: #FergusonFire update for Friday, August 17:

Incident Start Date: 7/13/2018   
Cause: Under Investigation   
Size: 96,824 ac…","#FergusonFire update for Friday, August 17:

Incident Start Date: 7/13/2018   
Cause: Under Investigation   
Size: 96,824 acres   Containment: 87% 
Incident Type: Full Suppression   
Vegetation Type: Brush and timber... https://t.co/4v1S2ZEGQH",Sat Aug 18 04:32:34 +0000 2018
RonRoesener,"FRIDAY UPDATE: Cabin Lake Fire reaches 5,727 acres https://t.co/eZ7KlR1fbx",,Sat Aug 18 04:27:32 +0000 2018
1KenMalloy,"RT @Sierra_NF: #FergusonFire update for Friday, August 17: 98,824 acres and 87% containment.
Full update on inciweb: https://t.co/h7y2KIGsZ…","#FergusonFire update for Friday, August 17: 98,824 acres and 87% containment.
Full update on inciweb: https://t.co/h7y2KIGsZ7
@Stanislaus_NF @YosemiteFire 

Photo by @stuartpalley for USFS https://t.co/GxnzAzktCy",Sat Aug 18 03:49:59 +0000 2018
Elisahe50385624,RT @burneryjerry: ANOTHER FIRE IN CALIFORNIA! Cal fire reports the fire is 800 acres and burning northeast of Burney towards Fall River Mil…,ANOTHER FIRE IN CALIFORNIA! Cal fire reports the fire is 800 acres and burning northeast of Burney towards Fall River Mills. Last update was 9pm last night. The report ends with: “fire fighters are working to gain containment while challenged by extremely active fire behavior.”,Sat Aug 18 03:42:42 +0000 2018
Elisahe50385624,RT @burneryjerry: ANOTHER FIRE IN CALIFORNIA! Cal fire reports the fire is 800 acres and burning northeast of Burney towards Fall River Mil…,ANOTHER FIRE IN CALIFORNIA! Cal fire reports the fire is 800 acres and burning northeast of Burney towards Fall River Mills. Last update was 10pm last night. The report ends with: “fire fighters are working to gain containment while ch... https://t.co/teo64fphnd,Sat Aug 18 03:42:38 +0000 2018
johnny12976,"RT @Sierra_NF: #FergusonFire update for Friday, August 17: 98,824 acres and 87% containment.
Full update on inciweb: https://t.co/h7y2KIGsZ…","#FergusonFire update for Friday, August 17: 98,824 acres and 87% containment.
Full update on inciweb: https://t.co/h7y2KIGsZ7
@Stanislaus_NF @YosemiteFire 

Photo by @stuartpalley for USFS https://t.co/GxnzAzktCy",Sat Aug 18 03:35:24 +0000 2018
